PlayerName,Position,Age,Season_x,LeftClub,JoinedClub,MarketValue,Fee,Injury_Index,Loan_Index,Matches_Played,Mins_played,90s_Played,Role_In_Prev_Club_Index,Chance_Creation_Index,Attacking_Contributions,Ball_Progression,Mistake_Rate,Midfield_Control,Defensive_Actions,Possession_Control,Performance_Index,Missing_Stats?,club_left_rank,club_joined_rank,Delta_Club_Rank,Transfer_Success,Role_Cohort
dani parejo,Central Midfield,31.0,20/21,valencia,villarreal,20000000,2250000.0,0.0,0.0,25,1633.809523809524,18.154761904761905,49.71274579483536,40.61904761904762,4.261904761904762,119.5,0.0490672040235468,350.01111018277595,62.023809523809526,1253.357142857143,43.85401463809271,1,3,2,1,1,Central Midfield
harrison reed,Central Midfield,24.0,20/21,southampton,fulham,2400000,6500000.0,0.4582,0.387,26,1825.13698630137,20.27945205479452,53.545871425650624,50.65753424657535,4.780821917808219,136.986301369863,0.0588751266348516,77.86290322580645,82.28767123287672,1443.890410958904,45.889360752284944,1,4,4,0,0,Central Midfield
stefano sensi,Central Midfield,23.0,20/21,sassuolo,inter,20000000,25000000.0,0.6543104958929116,0.221,12,723.0,8.0,21.60625444207534,17.0,5.0,81.0,0.0428571428571428,41.51832460732984,42.0,719.0,34.702481267060804,0,3,1,2,1,Central Midfield
steven zuber,Attacking Midfield,27.0,20/21,hoffenheim,frankfurt,4500000,3000000.0,0.0,0.0,21,1302.140350877193,14.47017543859649,40.36802204516266,37.06140350877193,4.350877192982456,84.3859649122807,0.0615486228466624,674.2779076302556,57.07017543859649,917.9824561403508,39.40967003351313,1,3,3,0,0,Attacking Midfield
baptiste santamaria,Defensive Midfield,24.0,20/21,angers,freiburg,7000000,10000000.0,0.0,0.0,28,2505.0,27.8,65.2807391613362,14.5,2.0,201.0,0.0341726618705036,1057.7650237786424,161.0,2136.0,65.39694702746864,0,4,3,1,1,Defensive Midfield
jordan veretout,Central Midfield,26.0,20/21,fiorentina,roma,24000000,17500000.0,0.0,0.125,33,2629.0,29.2,72.97441364605545,43.5,6.0,257.0,0.0212652844231791,889.1044122661906,89.0,2629.0,69.40693302863801,0,3,1,2,1,Central Midfield
artur ionita,Central Midfield,29.0,20/21,cagliari,benevento,2500000,1500000.0,0.0,0.0,34,1897.0,21.1,64.09026297086,20.0,2.0,85.0,0.0318543799772468,1191.4592274678112,88.0,1070.0,47.39786454703238,0,4,5,-1,0,Central Midfield
arturo vidal,Central Midfield,33.0,20/21,barcelona,inter,11000000,1000000.0,0.0,0.0,33,1671.0,18.6,59.7903340440654,27.5,10.0,103.0,0.0261348005502063,467.7715458926901,111.0,1863.0,55.50369724510219,0,1,1,0,0,Central Midfield
thiago alcantara,Central Midfield,29.0,20/21,bayern munich,liverpool,48000000,22000000.0,0.0,0.0,24,1771.0,19.7,50.44420753375977,25.0,3.0,257.0,0.0231641202562838,467.7715458926901,102.0,2996.0,68.15462008164675,0,1,1,0,0,Central Midfield
geoffrey kondogbia,Defensive Midfield,27.0,20/21,valencia,atlético,17500000,16000000.0,0.0,0.0,27,1807.0,20.1,54.513148542999296,6.5,2.0,119.0,0.028281363306744,987.0565890300466,145.0,1756.0,56.91979234676942,0,3,1,2,1,Defensive Midfield
nicolo barella,Central Midfield,22.0,20/21,cagliari,inter,50000000,32500000.0,0.2162368421052631,0.0597,18,898.425925925926,9.99074074074074,31.225157282371217,24.75,2.537037037037037,64.94444444444444,0.0786411392874929,1106.1174768518515,37.61111111111112,637.9444444444445,33.7940244222011,1,4,1,3,1,Central Midfield
nicolo rovella,Defensive Midfield,18.0,20/21,genoa,juventus,4000000,26000000.0,0.0,0.0,2,105.0,1.2,1.2437810945273633,0.0,0.0,4.0,0.0263157894736842,297.6148329702252,4.0,112.0,23.898943623914256,0,4,1,3,0,Defensive Midfield
romain philippoteaux,Left Midfield,32.0,20/21,nîmes,brest,800000,500000.0,0.0,0.0,27,1994.0,22.2,57.125088841506766,25.0,7.0,136.0,0.0718635809987819,1057.7650237786424,58.0,809.0,42.79754814018195,0,5,4,1,0,Central Midfield
roque mesa,Central Midfield,30.0,20/21,sevilla fc,real valladolid,5500000,0.0,0.0,0.0,29,2012.0,22.4,59.754797441364616,32.5,4.0,172.0,0.0718038528896672,1907.873161996447,64.0,1367.0,52.618483679287046,0,2,5,-3,0,Central Midfield
david silva,Attacking Midfield,34.0,20/21,man city,real sociedad,12000000,0.0,0.0,0.0,27,1826.0,20.3,54.76190476190477,57.5,16.0,285.0,0.0310122878876536,693.5846566504367,57.0,2086.0,67.23281783341989,0,1,3,-2,1,Attacking Midfield
giovani lo celso,Attacking Midfield,23.0,20/21,real betis,tottenham,40000000,32000000.0,0.0,0.0,28,1492.0,16.6,51.35039090262973,32.0,2.0,174.0,0.0576619273301737,985.9022131575124,80.0,1530.0,51.15632086578131,0,3,2,1,0,Attacking Midfield
thomas partey,Defensive Midfield,27.0,20/21,atlético,arsenal,40000000,50000000.0,0.0,0.0,35,2549.0,28.3,74.23596304193319,22.5,3.0,216.0,0.0196275792652239,1654.8374694813776,150.0,2664.0,74.31384808775925,0,1,1,0,1,Defensive Midfield
arthur melo,Defensive Midfield,23.0,20/21,barcelona,juventus,56000000,80600000.0,0.0,0.0,21,1182.0,13.1,38.66382373845062,15.5,6.0,118.0,0.0367132867132867,1654.8374694813776,28.0,1630.0,50.78696412920347,0,1,1,0,0,Defensive Midfield
tobias strobl,Defensive Midfield,29.0,20/21,mönchengladbach,augsburg,3500000,0.0,0.0,0.0,10,615.0,6.8,17.732764747690123,4.5,0.0,35.0,0.0114678899082568,22.40601503759398,28.0,593.0,31.2352401867943,0,3,3,0,0,Defensive Midfield
francesco cassata,Central Midfield,22.0,20/21,sassuolo,genoa,2500000,7000000.0,0.3229480796586059,0.3062,24,1458.0,16.2,46.090973702914,10.5,2.0,96.0,0.0590452261306532,1346.0695979822008,43.0,874.0,40.0540183982519,0,3,4,-1,0,Central Midfield
francis coquelin,Defensive Midfield,29.0,20/21,valencia,villarreal,14000000,7100000.0,0.0,0.0,26,1905.0,21.2,54.69083155650321,7.0,0.0,99.0,0.0488815244407622,987.0565890300466,94.0,1621.0,47.513641422765545,0,3,2,1,0,Defensive Midfield
giacomo bonaventura,Attacking Midfield,30.0,20/21,ac milan,fiorentina,7000000,0.0,0.0,0.0,29,1338.0,14.9,50.426439232409386,32.5,8.0,110.0,0.0581395348837209,693.5846566504367,31.0,952.0,40.475161996460805,0,1,3,-2,0,Attacking Midfield
mario pasalic,Central Midfield,25.0,20/21,chelsea,atalanta,25000000,14500000.0,0.0,0.2725,35,2417.0,26.9,72.49466950959489,47.5,14.0,226.0,0.0397196261682243,467.7715458926901,101.0,2219.0,64.85135036893496,0,1,2,-1,1,Central Midfield
marko rog,Central Midfield,23.0,20/21,napoli,cagliari,13000000,15000000.0,0.2103894736842105,0.2551,30,2317.0,25.7,65.0497512437811,34.0,2.0,201.0,0.0524899057873485,1761.1068028706609,131.0,1800.0,63.44460200450276,0,1,4,-3,0,Central Midfield
karol linetty,Central Midfield,25.0,20/21,sampdoria,torino,10000000,7500000.0,0.0,0.0,28,2019.0,22.4,58.564321250888426,31.5,7.0,143.0,0.0736434108527131,350.01111018277595,113.0,1081.0,45.92142330656591,0,3,3,0,0,Central Midfield
kevin volland,Attacking Midfield,27.0,20/21,leverkusen,monaco,28000000,11000000.0,0.0,0.0,21,1302.140350877193,14.47017543859649,40.36802204516266,37.06140350877193,4.350877192982456,84.3859649122807,0.0615486228466624,935.5405405405404,57.07017543859649,917.9824561403508,40.7850385189192,1,1,2,-1,1,Attacking Midfield
angel gomes,Attacking Midfield,19.0,20/21,man utd,lille,3600000,0.0,0.0,0.0,2,21.0,0.2,0.0,2.0,0.0,6.0,0.0625,693.5846566504367,1.0,21.0,21.07160445792174,0,1,2,-1,1,Attacking Midfield
vincent pajot,Defensive Midfield,28.0,20/21,angers,fc mtz,1600000,700000.0,0.0,0.0,13,632.0,7.0,21.55294953802417,14.5,4.0,34.0,0.0425531914893617,23.106796116504853,40.0,456.0,29.66642906878,0,4,5,-1,0,Defensive Midfield
allan,Defensive Midfield,22.0,20/21,napoli,everton,28000000,24600000.0,0.0,0.0,23,1280.0,14.2,42.41293532338309,17.0,3.0,107.0,0.0449550449550449,1006.408729246488,85.0,1352.0,47.79628473977938,0,1,3,-2,0,Defensive Midfield
manolo portanova,Attacking Midfield,20.0,20/21,juventus,genoa,1000000,12250000.0,0.0,0.0,18,898.425925925926,9.99074074074074,31.225157282371217,24.75,2.537037037037037,64.94444444444444,0.0786411392874929,693.5846566504367,37.61111111111112,637.9444444444445,31.622322201411063,1,1,4,-3,0,Attacking Midfield
kevin n'doram,Defensive Midfield,23.0,20/21,monaco,fc mtz,2800000,4500000.0,0.0,0.0,20,1646.0,18.3,43.94100923951671,6.0,0.0,107.0,0.0414364640883977,60.725190839694655,89.0,1584.0,43.27509605101775,0,2,5,-3,0,Defensive Midfield
vlad chiriches,Defensive Midfield,29.0,20/21,napoli,sassuolo,5000000,9500000.0,0.8973777777777777,0.3239,24,1514.9791666666667,16.83125,46.87611051883441,47.46875,4.9375,122.375,0.0512167787894394,1675.6868763202278,59.395833333333336,1184.5416666666667,50.73649678361049,1,1,3,-2,1,Defensive Midfield
lucas paqueta,Attacking Midfield,21.0,20/21,ac milan,lyon,20000000,23000000.0,0.0,0.0,24,1103.0,12.3,41.240227434257285,19.5,1.0,104.0,0.0923694779116465,693.5846566504367,58.0,834.0,34.25047309392072,0,1,1,0,1,Attacking Midfield
leonardo bittencourt,Central Midfield,25.0,20/21,hoffenheim,werder bremen,4800000,7000000.0,0.1847012204424103,0.3646,29,1892.0,21.0,58.01350390902631,35.0,6.0,117.0,0.0744769874476987,889.1044122661906,85.0,1207.0,45.45969903905439,0,3,3,0,0,Central Midfield
rafinha,Attacking Midfield,26.0,20/21,barcelona,paris sg,9500000,1500000.0,0.0,0.0,32,2297.0,25.5,67.18194740582801,30.0,5.0,229.0,0.0641368252271512,935.5405405405404,145.0,2251.0,64.13143378754125,0,1,1,0,0,Attacking Midfield
emmanuel badu,Central Midfield,28.0,20/21,udinese,hellas verona,850000,800000.0,0.7348686131386862,0.4669,24,1514.9791666666667,16.83125,46.87611051883441,47.46875,4.9375,122.375,0.0512167787894394,1095.0314734449155,59.395833333333336,1184.5416666666667,47.67974452975982,1,3,4,-1,0,Central Midfield
alfred duncan,Central Midfield,26.0,20/21,sassuolo,fiorentina,15000000,15000000.0,0.3336561403508771,0.25,26,1730.0,19.2,52.20326936744848,21.5,8.0,139.0,0.0675300647548566,889.1044122661906,56.0,1296.0,45.61508014227704,0,3,3,0,1,Central Midfield
alberto grassi,Defensive Midfield,24.0,20/21,napoli,parma,5500000,8450000.0,0.5480400931529581,0.4422,16,641.0,7.1,25.24875621890548,6.0,2.0,32.0,0.047923322683706,19.393939393939394,34.0,365.0,26.59944155542662,0,1,4,-3,0,Defensive Midfield
adam lallana,Attacking Midfield,31.0,20/21,liverpool,brighton,9500000,0.0,0.0,0.0,15,382.0,4.2,20.45131485429993,4.5,2.0,32.0,0.0529411764705882,34.552845528455286,31.0,408.0,26.008207667862845,0,1,3,-2,1,Attacking Midfield
oscar rodriguez,Attacking Midfield,22.0,20/21,real madrid,sevilla fc,15000000,13500000.0,0.0,0.0,16,806.8169014084507,8.964788732394366,27.56814518954524,19.274647887323944,1.704225352112676,52.69014084507042,0.0785734321912713,693.5846566504367,32.394366197183096,500.4225352112676,29.023569737566515,1,1,2,-1,0,Attacking Midfield
adrien silva,Central Midfield,31.0,20/21,leicester,sampdoria,8000000,0.0,0.0,0.0,22,1221.0,13.6,40.47619047619048,16.5,2.0,106.0,0.0253807106598984,350.01111018277595,68.0,1365.0,44.88656396690602,0,3,3,0,0,Central Midfield
adrien tameze,Defensive Midfield,26.0,20/21,nice,hellas verona,4500000,3900000.0,0.0,0.1761,15,730.0,8.1,25.302061122956648,12.0,1.0,47.0,0.0375494071146245,1537.3061801454894,30.0,659.0,38.15043923927224,0,3,4,-1,0,Defensive Midfield
abdoulaye toure,Defensive Midfield,26.0,21/22,nantes,genoa,4000000,3500000.0,0.0,0.0,29,1681.0,18.7,55.152807391613365,34.5,4.0,123.0,0.0404929577464788,114.89208633093526,67.0,1574.0,45.79453679916462,0,3,4,-1,0,Defensive Midfield
pierre lees-melou,Defensive Midfield,27.0,21/22,nice,norwich,7000000,3900000.0,0.0,0.0,29,2063.0,22.9,60.3766879886283,39.5,6.0,179.0,0.0307797537619699,98.64583333333334,146.0,1838.0,59.31674534335017,0,3,5,-2,0,Defensive Midfield
emiliano buendia,Attacking Midfield,24.0,21/22,norwich,aston villa,35000000,38400000.0,0.0,0.0,24,1617.8181818181818,17.977922077922077,48.30231957097629,46.14935064935065,4.831168831168832,113.15584415584416,0.0722433364877761,38.52843613630935,70.01298701298701,1075.8051948051948,39.18013355108428,1,5,3,2,1,Attacking Midfield
luka ilic,Attacking Midfield,20.0,21/22,man city,troyes,800000,150000.0,0.0,0.0,24,1308.0,14.5,43.97654584221749,37.0,4.0,83.0,0.0624187256176853,693.5846566504367,53.0,870.0,38.558284162359726,0,1,5,-4,0,Attacking Midfield
yacine adli,Defensive Midfield,20.0,21/22,g. bordeaux,ac milan,9000000,9000000.0,0.0,0.0,35,2418.0,26.9,72.49466950959489,105.0,7.0,242.0,0.0432291666666666,152.47058823529414,140.0,2544.0,69.72039791893936,0,3,1,2,0,Defensive Midfield
xherdan shaqiri,Attacking Midfield,28.0,21/22,liverpool,lyon,12000000,6000000.0,0.0,0.0,14,556.0,6.2,21.748400852878465,35.0,2.0,59.0,0.0419287211740041,30.932642487046632,13.0,565.0,30.070304173912973,0,1,1,0,0,Attacking Midfield
will hughes,Central Midfield,25.0,21/22,watford,crystal palace,7000000,7000000.0,0.0,0.0,30,1946.0,21.6,59.95024875621891,36.5,2.0,121.0,0.026610644257703,144.48818897637796,128.0,1810.0,53.44675004992061,0,5,3,2,1,Central Midfield
lazar samardzic,Attacking Midfield,19.0,21/22,leipzig,udinese,3000000,3000000.0,0.0,0.0,7,200.0,2.2,8.43994314143568,4.5,1.0,5.0,0.0957446808510638,693.5846566504367,18.0,94.0,19.4273863885447,0,1,3,-2,0,Attacking Midfield
lassana coulibaly,Central Midfield,24.0,21/22,angers,salernitana,2000000,0.0,0.0,0.0,29,1687.0,18.7,55.152807391613365,15.0,2.0,85.0,0.0480349344978165,59.01041666666667,140.0,1112.0,43.82413790580908,0,4,5,-1,0,Central Midfield
rani khedira,Defensive Midfield,26.0,21/22,augsburg,union berlin,5000000,0.0,0.0,0.0,27,1818.0,20.2,54.63752665245204,14.0,1.0,65.0,0.026284348864994,39.07563025210085,74.0,915.0,38.01606946058918,0,3,5,-2,0,Defensive Midfield
eduardo camavinga,Central Midfield,17.0,21/22,rennes jugend,real madrid,55000000,31000000.0,0.0,0.0,35,2402.0,26.7,72.24591329068942,48.5,3.0,270.0,0.0456905503634475,174.49367088607593,157.0,2684.0,68.68269440894295,0,2,1,1,1,Central Midfield
pape matar sarr,Central Midfield,17.0,21/22,fc mtz,tottenham,10000000,16900000.0,0.0,0.0,22,1594.0,17.7,45.575692963752665,37.5,3.0,143.0,0.041083916083916,123.33333333333334,96.0,1525.0,48.83220639714719,0,5,2,3,1,Central Midfield
marcel sabitzer,Central Midfield,26.0,21/22,leipzig,bayern munich,42000000,15000000.0,0.0,0.0,27,2026.0,22.5,57.49822316986496,63.5,11.0,195.0,0.0379987333755541,415.5102040816326,71.0,1958.0,58.72100044788413,0,1,1,0,0,Central Midfield
toma basic,Central Midfield,23.0,21/22,g. bordeaux,lazio,9000000,7100000.0,0.0,0.0,34,2601.0,28.9,73.79175550817342,55.0,5.0,142.0,0.043312101910828,139.46666666666664,86.0,2016.0,52.54926502170902,0,3,2,1,0,Central Midfield
tobias raschl,Central Midfield,21.0,21/22,dortmund,greuther fürth,600000,100000.0,0.0,0.0,18,966.089552238806,10.740298507462686,32.15744306187613,28.29850746268657,3.776119402985074,61.26865671641791,0.1101076073635702,467.7715458926901,36.88059701492537,531.5970149253732,26.402597768850477,1,1,5,-4,0,Central Midfield
marco richter,Attacking Midfield,22.0,21/22,augsburg,hertha bsc,5000000,7100000.0,0.0,0.0,29,1416.0,15.7,51.42146410803127,39.5,4.0,70.0,0.1256906077348066,39.94535519125683,33.0,624.0,23.761722043303163,0,3,3,0,0,Attacking Midfield
martin degaard,Attacking Midfield,21.0,21/22,real madrid,arsenal,40000000,35000000.0,0.6268115170278639,0.3707,21,1100.0,12.2,37.54442075337598,49.0,3.0,108.0,0.0395408163265306,57.73480662983425,16.0,978.0,37.26557821840133,0,1,1,0,1,Attacking Midfield
mario lemina,Defensive Midfield,26.0,21/22,southampton,nice,10000000,5500000.0,0.5169164912280702,0.4072,28,1703.0,18.9,54.21108742004265,25.5,1.0,97.0,0.0423654015887025,93.11258278145696,118.0,1391.0,45.492716496924245,0,4,3,1,0,Defensive Midfield
antonin barak,Attacking Midfield,25.0,21/22,udinese,hellas verona,14000000,6000000.0,0.1458210526315789,0.3602,34,2765.0,30.7,76.0305614783227,52.0,10.0,211.0,0.0450563204005006,129.24528301886792,68.0,1954.0,55.969315188723066,0,3,4,-1,0,Attacking Midfield
denis zakaria,Defensive Midfield,23.0,21/22,mönchengladbach,juventus,27000000,11350000.0,0.0,0.0,25,1419.0,15.8,46.783937455579256,19.5,2.0,86.0,0.0341463414634146,53.95939086294416,73.0,1036.0,39.69746856349401,0,3,1,2,1,Defensive Midfield
dele alli,Attacking Midfield,24.0,21/22,tottenham,everton,25000000,0.0,0.0,0.0,15,620.0,6.9,23.80952380952381,20.0,1.0,41.0,0.0653153153153153,36.89189189189189,34.0,516.0,26.503206838043223,0,2,3,-1,0,Attacking Midfield
thomas delaney,Central Midfield,28.0,21/22,dortmund,sevilla fc,15000000,6000000.0,0.0,0.0,20,1286.0,14.3,38.96588486140725,13.5,2.0,63.0,0.0235655737704918,133.95833333333334,90.0,1267.0,42.586934918311286,0,1,2,-1,1,Central Midfield
davide zappacosta,Right Midfield,28.0,21/22,chelsea,atalanta,8000000,9000000.0,0.4972390804597701,0.3062,24,1646.0,18.291666666666668,48.69254915896708,49.520833333333336,4.979166666666667,126.25,0.0540627866620402,1057.7650237786424,73.10416666666667,1283.125,49.25567592604661,1,1,2,-1,1,Central Midfield
georginio wijnaldum,Central Midfield,29.0,21/22,liverpool,paris sg,30000000,0.0,0.0,0.0,38,2941.0,32.7,83.28002842928217,55.0,2.0,195.0,0.0324189526184538,132.32142857142858,67.0,2905.0,59.643348544315785,0,1,1,0,0,Central Midfield
batista mendy,Defensive Midfield,21.0,21/22,nantes,angers,500000,0.0,0.0,0.0,19,965.5242718446602,10.730097087378642,33.33523091891445,25.611650485436893,2.3592233009708736,69.72815533980582,0.0882581184353654,987.0565890300466,43.53398058252427,695.2912621359224,33.12483849192289,1,3,4,-1,0,Defensive Midfield
baptiste santamaria,Defensive Midfield,25.0,21/22,freiburg,rennes jugend,15000000,14000000.0,0.0,0.0,33,2479.0,27.5,70.85998578535893,42.5,3.0,144.0,0.0575307045895281,56.3963963963964,159.0,1819.0,53.95492227588236,0,3,2,1,1,Defensive Midfield
rodrigo de paul,Central Midfield,26.0,21/22,udinese,atlético,38000000,35000000.0,0.0,0.0,36,3201.0,35.6,84.50604122245915,172.0,18.0,475.0,0.0584772370486656,86.75516224188792,90.0,2806.0,86.11981261845733,0,3,1,2,1,Central Midfield
rodrigo bentancur,Central Midfield,23.0,21/22,juventus,tottenham,25000000,19000000.0,0.0,0.0,33,2324.0,25.8,68.74555792466242,63.5,4.0,208.0,0.0211565585331452,96.75324675324676,145.0,2955.0,69.60212114685845,0,1,2,-1,1,Central Midfield
nils seufert,Central Midfield,23.0,21/22,arm. bielefeld,greuther fürth,800000,0.0,0.0,0.0,13,343.0,3.8,17.572850035536604,9.0,1.0,20.0,0.0560747663551401,11.074380165289256,20.0,260.0,22.884907845603657,0,5,5,0,0,Central Midfield
daniele baselli,Central Midfield,28.0,21/22,torino,cagliari,1900000,0.0,0.0,0.0,15,396.0,4.4,20.700071073205404,16.0,0.0,32.0,0.0219780219780219,10.838709677419354,23.0,327.0,28.345423966253463,0,3,4,-1,0,Central Midfield
daniel wass,Central Midfield,31.0,21/22,valencia,atlético,6000000,2700000.0,0.0,0.0,35,2979.0,33.1,80.20611229566454,74.0,5.0,159.0,0.0211776859504132,68.98203592814372,132.0,2215.0,61.9717390097781,0,3,1,2,0,Central Midfield
joe willock,Central Midfield,20.0,21/22,arsenal,newcastle,16000000,29400000.0,0.0,0.0,21,1216.0,13.5,39.16133617626156,28.5,8.0,71.0,0.097069597069597,16.533742331288344,79.0,492.0,30.977121435468437,0,1,3,-2,0,Central Midfield
maxime lopez,Defensive Midfield,22.0,21/22,marseille,sassuolo,10000000,2500000.0,0.0,0.1847,33,1998.0,22.2,64.2679459843639,51.0,2.0,200.0,0.0153846153846153,80.50704225352112,52.0,2811.0,59.62077286908568,0,1,3,-2,0,Defensive Midfield
hakan calhanoglu,Defensive Midfield,26.0,21/22,ac milan,inter,35000000,0.0,0.0,0.0,33,2614.0,29.0,72.72565742714998,186.0,13.0,263.0,0.0573347107438016,78.16326530612245,62.0,2105.0,66.47450486396703,0,1,1,0,1,Defensive Midfield
brandon soppy,Right Midfield,18.0,21/22,rennes jugend,udinese,7000000,2000000.0,0.0,0.0,19,965.5242718446602,10.730097087378642,33.33523091891445,25.611650485436893,2.3592233009708736,69.72815533980582,0.0882581184353654,1057.7650237786424,43.53398058252427,695.2912621359224,33.49706988116639,1,2,3,-1,1,Central Midfield
boubakary soumare,Defensive Midfield,21.0,21/22,lille,leicester,28000000,20000000.0,0.0,0.0,32,1919.0,21.3,61.95806680881309,30.5,1.0,210.0,0.0249130938586326,85.38461538461539,97.0,2626.0,60.138850899268064,0,2,3,-1,1,Defensive Midfield
ibrahim amadou,Defensive Midfield,27.0,21/22,sevilla fc,fc mtz,2500000,0.0,0.0,0.0,24,1504.0,16.7,46.71286425017768,16.5,0.0,77.0,0.037037037037037,78.42465753424659,76.0,1131.0,38.903373582597766,0,2,5,-3,0,Defensive Midfield
bruno guimaraes,Central Midfield,22.0,21/22,lyon,newcastle,30000000,42100000.0,0.0,0.0,33,1754.0,19.5,60.90973702914003,51.0,4.0,237.0,0.0257948410317936,75.7680250783699,114.0,2361.0,63.58001411163094,0,1,3,-2,1,Central Midfield
jean lucas,Central Midfield,22.0,21/22,lyon,monaco,4500000,11000000.0,0.0,0.0,24,1183.0,13.1,42.23525230987918,27.5,2.0,115.0,0.0435255712731229,41.21405750798722,42.0,1256.0,39.38749922871664,0,1,2,-1,0,Central Midfield
michael cuisance,Central Midfield,21.0,21/22,bayern munich,venezia,5000000,2300000.0,0.2491591638671146,0.2396,18,966.089552238806,10.740298507462686,32.15744306187613,28.29850746268657,3.776119402985074,61.26865671641791,0.1101076073635702,467.7715458926901,36.88059701492537,531.5970149253732,26.402597768850477,1,1,5,-4,0,Central Midfield
carles alena,Central Midfield,22.0,21/22,barcelona,getafe,15000000,5000000.0,0.0,0.221,24,1414.0,15.7,45.46908315565032,58.5,4.0,105.0,0.0640522875816993,36.41350210970464,32.0,811.0,35.2727728859383,0,1,3,-2,0,Central Midfield
moussa sissoko,Central Midfield,30.0,21/22,tottenham,watford,10000000,3500000.0,0.0,0.0,25,1585.0,17.6,49.022743425728514,12.5,0.0,89.0,0.0335429769392033,44.8014440433213,56.0,1207.0,38.39087578347689,0,2,5,-3,1,Central Midfield
ilaix moriba,Central Midfield,17.0,21/22,barcelona,leipzig,25000000,16600000.0,0.0,0.0,14,542.0,6.0,21.499644633972995,13.0,3.0,41.0,0.0467706013363029,18.57575757575757,35.0,593.0,29.5131397228439,0,1,1,0,0,Central Midfield
jakub jankto,Left Midfield,24.0,21/22,sampdoria,getafe,11000000,5160000.0,0.0,0.0,35,2409.0,26.8,72.37029140014216,65.0,9.0,140.0,0.062127659574468,47.07581227436823,68.0,1146.0,44.843953092143614,0,3,3,0,1,Central Midfield
cem turkmen,Central Midfield,19.0,21/22,leverkusen,clermont foot,400000,0.0,0.0,0.0,18,966.089552238806,10.740298507462686,32.15744306187613,28.29850746268657,3.776119402985074,61.26865671641791,0.1101076073635702,467.7715458926901,36.88059701492537,531.5970149253732,26.402597768850477,1,1,5,-4,0,Central Midfield
imran louza,Central Midfield,22.0,21/22,nantes,watford,12000000,10000000.0,0.0,0.0,33,2379.0,26.4,69.49182658137883,55.5,9.0,185.0,0.0446260213702074,350.01111018277595,109.0,1964.0,59.037064749786296,0,3,5,-2,1,Central Midfield
saif-eddine khaoui,Attacking Midfield,26.0,21/22,marseille,clermont foot,1800000,0.0,0.0,0.0,23,1437.5194805194806,15.972727272727274,44.61781999095433,40.96103896103896,4.818181818181818,104.46753246753246,0.0779731731943663,693.5846566504367,57.42857142857143,981.7012987012988,39.50903807920936,1,1,5,-4,0,Attacking Midfield
ivan radovanovic,Defensive Midfield,32.0,21/22,genoa,salernitana,500000,0.0,0.0,0.0,33,2232.0,24.8,67.50177683013506,9.0,0.0,59.0,0.00647016534867,297.6148329702252,94.0,1580.0,46.54729817799224,0,4,5,-1,0,Defensive Midfield
monchu,Central Midfield,21.0,21/22,barcelona,granada,4000000,750000.0,0.0725333333333333,0.3011,17,806.0701754385965,8.956140350877194,28.74786468659211,18.34210526315789,1.4736842105263157,52.01754385964912,0.0937590251946371,467.7715458926901,33.01754385964912,520.5964912280701,26.0200453363498,1,1,4,-3,0,Central Midfield
enzo millot,Attacking Midfield,19.0,21/22,monaco,stuttgart,1000000,1750000.0,0.0,0.0,19,965.5242718446602,10.730097087378642,33.33523091891445,25.611650485436893,2.3592233009708736,69.72815533980582,0.0882581184353654,3.3919062832800853,43.53398058252427,695.2912621359224,27.94651892212264,1,2,3,-1,1,Attacking Midfield
lennart czyborra,Left Midfield,21.0,21/22,atalanta,genoa,3500000,5500000.0,0.1915824561403508,0.2386,18,966.8870967741937,10.737096774193548,32.15346080656625,26.58870967741936,2.306451612903226,61.274193548387096,0.0918157775245642,1057.7650237786424,41.70967741935484,594.983870967742,31.854767529050022,1,2,4,-2,0,Central Midfield
albin ekdal,Defensive Midfield,32.0,22/23,sampdoria,spezia,1000000,0.0,0.0,0.0,26,1637.0,18.2,50.95948827292112,16.5,1.0,72.0,0.0255047821466524,37.29032258064516,99.0,1136.0,42.10417503275447,0,3,5,-2,0,Defensive Midfield
luca valzania,Central Midfield,25.0,22/23,atalanta,cremonese,1200000,3000000.0,0.0,0.4192,28,1629.0,18.1,53.21606254442077,35.0,3.0,107.0,0.0378006872852233,53.718592964824126,100.0,1021.0,43.880635966248526,0,2,5,-3,0,Central Midfield
ajdin hrustic,Attacking Midfield,25.0,22/23,frankfurt,hellas verona,3000000,500000.0,0.0,0.0,23,964.0,10.7,38.059701492537314,24.5,2.0,71.0,0.0522088353413654,28.95833333333333,44.0,931.0,33.76755938365749,0,3,4,-1,0,Attacking Midfield
morgan gibbs-white,Attacking Midfield,21.0,22/23,wolves,nott'm forest,11000000,29500000.0,0.0,0.0,35,2865.0,31.8,78.58919687277897,114.0,20.0,282.0,0.0917721518987341,76.64259927797835,57.0,1809.0,59.57147840531831,0,4,5,-1,1,Attacking Midfield
morten thorsby,Central Midfield,25.0,22/23,sampdoria,union berlin,7000000,3000000.0,0.0,0.0,35,2943.0,32.7,79.7085998578536,36.0,4.0,106.0,0.0640357408786299,115.0,108.0,1467.0,44.87049555361077,0,3,5,-2,0,Central Midfield
sasa lukic,Central Midfield,24.0,22/23,torino,fulham,13000000,9800000.0,0.0835315789473684,0.2301,35,2982.0,33.1,80.20611229566454,72.0,9.0,216.0,0.0250122609122118,88.77358490566039,109.0,2766.0,67.69411501535174,0,3,4,-1,1,Central Midfield
